time,closing_door,left_step,opening_door,right_step,saluting,sitting_down,standing_up
0.0101145,0,0.847,0,0.977,0.956,0,0
0.0222568,0,0.847,0,0.972,0.956,0,0
0.031351,0,0.847,0,0.977,0.958,0,0
0.0444087,0,0.838,0,0.971,0.959,0,0
0.0580195,0,0.892,0,0,0.959,0,0
0.0694967,0,0.892,0,0,0.959,0,0
0.0784834,0,0.882,0,0,0.959,0,0
0.0873934,0,0.881,0,0,0.959,0,0
0.0955269,0,0.873,0,0,0.959,0,0
0.1046145,0,0.877,0,0,0.959,0,0
0.1162879,0,0.868,0,0,0.956,0,0
0.1239311,0,0.873,0,0,0.956,0,0
0.1321241,0,0.87,0,0,0.957,0,0
0.1421717,0,0.909,0,0,0.975,0,0
0.1501613,0,0.867,0,0,0.974,0,0
0.1588098,0,0.873,0,0,0.974,0,0
0.1673424,0,0.873,0,0,0.974,0,0
0.1773092,0,0.88,0,0,0.973,0,0
0.1920026,0,0.888,0,0,0.973,0,0
0.2030402,0,0.889,0,0,0.974,0,0
0.2111199,0,0.897,0,0,0.974,0,0
0.2204737,0,0.898,0,0,0.966,0,0
0.2283434,0,0.904,0,0,0.966,0,0
0.2357881,0,0.904,0,0,0.974,0,0
0.2431238,0,0.911,0,0,0.974,0,0
0.2516455,0,0.911,0,0,0.973,0,0
0.2609544,0,0.869,0,0,0.973,0,0
0.2685309,0,0.875,0,0,0.972,0,0
0.2777259,0,0.876,0,0,0.972,0,0
0.2858497,0,0.883,0,0,0.972,0,0
0.2944446,0,0.884,0,0,0.972,0,0
0.3017074,0,0.892,0,0,0.972,0,0
0.310011,0,0.893,0,0,0.972,0,0
0.3182215,0,0.901,0,0,0.966,0,0
0.3314804,0,0.911,0,0,0.966,0,0
0.3397174,0,0.912,0,0,0.973,0,0
0.3515068,0,0.918,0,0,0.973,0,0
0.3606446,0,0.919,0,0,0.972,0,0
0.367829,0,0.861,0,0,0.972,0,0
0.3755624,0,0.861,0,0,0.971,0,0
0.3836427,0,0.861,0,0,0.971,0,0
0.3937582,0,0.861,0,0,0.971,0,0
0.4023222,0,0.861,0,0,0.971,0,0
0.4101525,0,0.861,0,0,0.971,0,0
0.4182836,0,0.861,0,0,0.971,0,0
0.4257812,0,0.861,0,0,0.966,0,0
0.4330762,0,0.861,0,0,0.966,0,0
0.4408287,0,0.861,0,0,0.966,0,0
0.45061,0,0.861,0,0,0.972,0,0
0.4588977,0,0.861,0,0,0.972,0,0
0.466062,0,0.861,0,0,0.971,0,0
0.4740182,0,0.861,0,0,0.971,0,0
0.4819559,0,0.861,0,0,0.97,0,0
0.4932292,0,0.861,0,0,0.97,0,0
0.501873,0,0.861,0,0,0.971,0,0
0.509356,0,0.861,0,0,0.971,0,0
0.5175263,0,0.861,0,0,0.971,0,0
0.5277714,0,0.861,0,0,0.966,0,0
0.5363597,0,0.861,0,0,0.966,0,0
0.5433835,0,0.861,0,0,0.966,0,0
0.5513523,0,0.861,0,0,0.973,0,0
0.5615216,0,0.861,0,0,0.973,0,0
0.5688551,0,0.861,0,0,0.972,0,0
0.5777684,0,0.861,0,0,0.972,0,0
0.5853897,0,0.861,0,0,0.972,0,0
0.5936437,0,0.861,0,0,0.972,0,0
0.6014873,0,0.861,0,0,0.972,0,0
0.6104583,0,0.861,0,0,0.972,0,0
0.6187612,0,0.861,0,0,0.973,0,0
0.6265832,0,0.861,0,0,0.973,0,0
0.6351973,0,0.861,0,0,0.966,0,0
0.646668,0,0.891,0,0,0.966,0,0
0.6536704,0,0.888,0,0,0.966,0,0
0.6612153,0,0.883,0,0,0.974,0,0
0.6701953,0,0.881,0,0,0.974,0,0
