time,closing_door,left_step,opening_door,right_step,saluting,sitting_down,standing_up
0.8797671,0,0.949,0,0,0.923,0.784,0
0.8874373,0,0.949,0,0,0.923,0.784,0
0.8983679,0,0.949,0,0,0.923,0.784,0
0.9062577,0,0.949,0,0,0.923,0.784,0
0.9199882,0,0.949,0,0,0.923,0.784,0
0.9318179,0,0.949,0,0,0.923,0.784,0
0.9424517,0,0.952,0,0,0.923,0.784,0
0.9526681,0,0.952,0,0,0.923,0.784,0
0.9615822,0,0.952,0,0,0.923,0.784,0
0.9700639,0,0.952,0,0,0.923,0.784,0
0.9781744,0,0.952,0,0,0.923,0.784,0
0.9863175,0,0.952,0,0,0.923,0.784,0
0.9950095,0,0.952,0,0,0.923,0.784,0
1.002785,0,0.952,0,0,0.923,0.784,0
1.010707,0,0.952,0,0,0.923,0.784,0
1.019679,0,0.952,0,0,0.923,0.784,0
1.027838,0,0.952,0,0,0.923,0.784,0
1.036886,0,0.952,0,0,0.923,0.784,0
1.046184,0,0.952,0,0,0.923,0.784,0
1.055485,0,0.952,0,0,0.923,0.784,0
1.063591,0,0.952,0,0,0.924,0.784,0
1.072092,0,0.952,0,0,0.924,0.784,0
1.08915,0,0.952,0,0,0.924,0.784,0
1.097268,0,0.952,0,0,0.924,0.784,0
1.105414,0,0.952,0,0,0.924,0.784,0
1.114084,0,0.952,0,0,0.924,0.784,0
1.122457,0,0.952,0,0,0.924,0.784,0
1.130534,0,0.952,0,0,0.924,0.784,0
1.140764,0,0.952,0,0,0.924,0.784,0
1.149939,0,0.952,0,0,0.924,0.784,0
1.159571,0,0.954,0,0,0.925,0.784,0
1.167447,0,0.954,0,0,0.925,0.784,0
1.176983,0,0.954,0,0,0.925,0.784,0
1.185068,0,0.954,0,0,0.925,0.784,0
1.19263,0,0.954,0,0,0.925,0.784,0
1.201048,0,0.954,0,0,0.925,0.784,0
1.210585,0,0.954,0,0,0.925,0.784,0
1.221689,0,0.954,0,0,0.925,0.784,0
1.229716,0,0.954,0,0,0.925,0.783,0
1.24588,0,0.954,0,0,0.925,0.783,0
1.253834,0,0.954,0,0,0.925,0.783,0
1.261837,0,0.956,0,0,0.925,0.783,0
1.271311,0,0.956,0,0,0.944,0.783,0
1.279852,0,0.956,0,0,0.944,0.783,0
1.288476,0,0.956,0,0,0.944,0.783,0
1.298518,0,0.956,0,0,0.944,0.783,0
1.31008,0,0.956,0,0,0.944,0.783,0
1.318749,0,0.956,0,0,0.944,0.783,0
1.329533,0,0.956,0,0,0.944,0.783,0
1.337592,0,0.956,0,0,0.944,0.782,0
1.345515,0,0.956,0,0,0.944,0.782,0
1.35344,0,0.956,0,0,0.944,0.782,0
1.363642,0,0.956,0,0,0.944,0.782,0
1.372494,0,0.958,0,0,0.944,0.782,0
1.38186,0,0.958,0,0,0.959,0.782,0
1.392874,0,0.958,0,0,0.959,0.782,0
1.40982,0,0.958,0,0,0.959,0.782,0
1.419266,0,0.958,0,0,0.959,0.782,0
1.428095,0,0.958,0,0,0.959,0.782,0
1.436803,0,0.958,0,0,0.959,0.782,0
1.445014,0,0.958,0,0,0.959,0.781,0
1.453305,0,0.958,0,0,0.959,0.781,0
1.462161,0,0.958,0,0,0.959,0.781,0
1.473135,0,0.959,0,0,0.959,0.781,0
1.481582,0,0.959,0,0,0.976,0.781,0
1.492088,0,0.959,0,0,0.976,0.781,0
1.50063,0,0.959,0,0,0.976,0.781,0
1.508455,0,0.959,0,0,0.976,0.781,0
1.519844,0,0.959,0,0,0.976,0.781,0
1.527925,0,0.959,0,0,0.976,0.781,0
1.537285,0,0.959,0,0,0.976,0.781,0
1.545571,0,0.959,0,0,0.976,0.781,0
1.555089,0,0.959,0,0,0.976,0.78,0
1.563333,0,0.959,0,0,0.976,0.78,0
1.577379,0,0.96,0,0,0.976,0.78,0
1.58833,0,0.96,0,0,0.976,0.78,0
1.596851,0,0.96,0,0,0.976,0.78,0
1.604918,0,0.96,0,0,0.976,0.78,0
1.614028,0,0.96,0,0,0.976,0.78,0
1.623429,0,0.96,0,0,0.976,0.78,0
1.630913,0,0.96,0,0,0.976,0.78,0
1.639344,0,0.96,0,0,0.976,0.78,0
1.64894,0,0.96,0,0,0.976,0.78,0
1.658146,0,0.96,0,0,0.976,0.778,0
1.666234,0,0.96,0,0,0.976,0.778,0
1.676113,0,0.96,0,0,0.976,0.778,0
1.686938,0,0.96,0,0,0.976,0.778,0
1.696406,0,0.96,0,0,0.976,0.778,0
1.705302,0,0.96,0,0,0.976,0.778,0
1.721031,0,0.96,0,0,0.976,0.778,0
1.731203,0,0.96,0,0,0.976,0.778,0
1.741942,0,0.96,0,0,0.976,0.778,0
1.750603,0,0.96,0,0,0.976,0.778,0
1.764464,0,0.96,0,0,0.976,0.776,0
1.775443,0,0.96,0,0,0.976,0.776,0
1.786212,0,0.96,0,0,0.976,0.776,0
1.797906,0,0.96,0,0,0.976,0.776,0
1.808317,0,0.96,0,0,0.976,0.776,0
1.820988,0,0.96,0,0,0.976,0.776,0
1.829834,0,0.96,0,0,0.976,0.776,0
1.841453,0,0.96,0,0,0.976,0.776,0
1.852062,0,0.96,0,0,0.976,0.776,0
1.86116,0,0.96,0,0,0.976,0.776,0
1.870694,0,0.96,0,0,0.976,0.774,0
1.884704,0,0.96,0,0,0.976,0.775,0
1.894344,0,0.962,0,0,0.976,0.775,0
1.908414,0,0.962,0,0,0.976,0.775,0
1.918618,0,0.962,0,0,0.976,0.775,0
1.92748,0,0.962,0,0,0.976,0.775,0
1.939588,0,0.962,0,0,0.976,0.775,0
1.949587,0,0.962,0,0,0.976,0.775,0
1.959634,0,0.962,0,0,0.976,0.775,0
1.971091,0,0.962,0,0,0.976,0.775,0
1.982451,0,0.962,0,0,0.976,0.775,0
1.993005,0,0.962,0,0,0.965,0.775,0
2.002652,0,0.962,0,0,0.965,0.775,0
2.01273,0,0.962,0,0,0.965,0.775,0
2.023408,0,0.962,0,0,0.965,0.775,0
2.039651,0,0.962,0,0,0.965,0.775,0
2.052268,0,0.962,0,0,0.965,0.775,0
2.061502,0,0.962,0,0,0.965,0.775,0
2.070857,0,0.962,0,0,0.965,0.775,0
2.081386,0,0.962,0,0,0.965,0.775,0
2.091945,0,0.962,0,0,0.959,0.775,0
2.102826,0,0.962,0,0,0.959,0.775,0
2.115715,0,0.963,0,0,0.96,0.775,0
2.125704,0,0.963,0,0,0.96,0.775,0
2.135676,0,0.963,0,0,0.96,0.775,0
2.144989,0,0.963,0,0,0.96,0.775,0
2.153949,0,0.963,0,0,0.96,0.775,0
2.162727,0,0.963,0,0,0.956,0.775,0
2.172275,0,0.963,0,0,0.952,0.775,0
2.186183,0,0.963,0,0,0.945,0.775,0
2.195774,0,0.963,0,0,0.95,0.775,0
2.206487,0,0.963,0,0,0.95,0.775,0
2.216264,0,0.963,0,0,0.95,0.775,0
2.225559,0,0.963,0,0,0.959,0.775,0
2.235161,0,0.963,0,0,0.96,0.775,0
2.244547,0,0.963,0,0,0.961,0.775,0
2.253792,0,0.963,0,0,0.961,0.775,0
2.263547,0,0.963,0,0,0.961,0.775,0
2.273648,0,0.963,0,0,0.961,0.775,0
2.282227,0,0.963,0,0,0.942,0.775,0
2.29096,0,0.963,0,0,0.942,0.775,0
2.299913,0,0.963,0,0,0.96,0.775,0
2.308365,0,0.963,0,0,0.961,0.775,0
2.323526,0,0.963,0,0,0.963,0.775,0
2.335665,0,0.963,0,0,0.964,0.775,0
2.345507,0,0.963,0,0,0.961,0.775,0
2.353732,0,0.963,0,0,0.96,0.775,0
2.362667,0,0.963,0,0,0.956,0.775,0
2.372619,0,0.963,0,0,0.956,0.775,0
2.38305,0,0.963,0,0,0.937,0.775,0
2.391771,0,0.963,0,0,0.937,0.775,0
2.405154,0,0.963,0,0,0.951,0.775,0
2.414592,0,0.963,0,0,0.947,0.775,0
2.42509,0,0.963,0,0,0.938,0.775,0
2.434695,0,0.963,0,0,0.937,0.775,0
2.44514,0,0.963,0,0,0.937,0.775,0
2.454417,0,0.963,0,0,0.937,0.775,0
2.467652,0,0.963,0,0,0.937,0.775,0
2.478025,0,0.963,0,0,0.937,0.775,0
2.486497,0,0.963,0,0,0.937,0.775,0
2.494265,0,0.963,0,0,0.937,0.775,0
2.50357,0,0.963,0,0,0.937,0.775,0
2.512227,0,0.963,0,0,0.944,0.775,0
2.522005,0,0.963,0,0,0.943,0.775,0
2.530981,0,0.963,0,0,0.937,0.775,0
2.539572,0,0.963,0,0,0.937,0.775,0
2.549555,0,0.963,0,0,0.933,0.775,0
2.558691,0,0.963,0,0,0.933,0.775,0
2.567981,0,0.963,0,0,0.933,0.775,0
2.576896,0,0.963,0,0,0.933,0.775,0
2.585376,0,0.963,0,0,0.933,0.775,0
2.594273,0,0.963,0,0,0.933,0.775,0
2.602516,0,0.963,0,0,0.933,0.775,0
2.616456,0,0.962,0,0,0.933,0.775,0
2.624874,0,0.962,0,0,0.933,0.775,0
2.636032,0,0.962,0,0,0.933,0.777,0
2.646179,0,0.962,0,0,0.933,0.777,0
2.654773,0,0.962,0,0,0.933,0.777,0
2.662482,0,0.962,0,0,0.933,0.777,0
2.670748,0,0.962,0,0,0.933,0.777,0
2.680305,0,0.962,0,0,0.933,0.777,0
2.68796,0,0.962,0,0,0.933,0.777,0
2.695825,0,0.962,0,0,0.933,0.777,0
2.705149,0,0.962,0,0,0.933,0.777,0
2.716553,0,0.962,0,0,0.933,0.777,0
2.728258,0,0.961,0,0,0.933,0.777,0
2.736891,0,0.961,0,0,0.933,0.777,0
2.74492,0,0.961,0,0,0.933,0.777,0
2.758867,0,0.961,0,0,0.933,0.777,0
2.769234,0,0.961,0,0,0.933,0.777,0
2.778147,0,0.961,0,0,0.933,0.777,0
2.787526,0,0.961,0,0,0.933,0.777,0
2.796516,0,0.961,0,0,0.933,0.777,0
2.804949,0,0.961,0,0,0.933,0.777,0
2.813423,0,0.961,0,0,0.933,0.777,0
2.822255,0,0.961,0,0,0.933,0.777,0
2.834197,0,0.961,0,0,0.933,0.777,0
2.844122,0,0.96,0,0,0.933,0.778,0
2.853062,0,0.96,0,0,0.933,0.778,0
2.863503,0,0.96,0,0,0.933,0.778,0
2.872012,0,0.96,0,0,0.933,0.778,0
2.880857,0,0.96,0,0,0.933,0.778,0
2.889599,0,0.96,0,0,0.933,0.778,0
2.899547,0,0.96,0,0,0.933,0.778,0
2.907094,0,0.96,0,0,0.933,0.778,0
2.922832,0,0.96,0,0,0.933,0.778,0
2.932316,0,0.96,0,0,0.931,0.778,0
2.9414,0,0.96,0,0,0.931,0.778,0
2.950213,0,0.959,0,0,0.931,0.779,0
2.960761,0,0.959,0,0,0.931,0.779,0
2.96979,0,0.959,0,0,0.931,0.779,0
2.97876,0,0.959,0,0,0.931,0.779,0
2.987802,0,0.959,0,0,0.931,0.779,0
2.998341,0,0.959,0,0,0.931,0.779,0
3.006166,0,0.959,0,0,0.931,0.779,0
3.015339,0,0.959,0,0,0.931,0.779,0
3.02292,0,0.959,0,0,0.931,0.779,0
3.031463,0,0.959,0,0,0.931,0.779,0
3.04106,0,0.959,0,0,0.899,0.779,0
3.049501,0,0.959,0,0,0.899,0.779,0
3.058027,0,0.957,0,0,0.899,0.779,0
3.071967,0,0.957,0,0,0.899,0.779,0
3.082683,0,0.957,0,0,0.899,0.779,0
3.0912,0,0.957,0,0,0.899,0.779,0
3.101771,0,0.957,0,0,0.899,0.779,0
3.110946,0,0.957,0,0,0.899,0.779,0
3.119826,0,0.957,0,0,0.899,0.779,0
3.127106,0,0.957,0,0,0.899,0.779,0
3.136532,0,0.957,0,0,0.899,0.779,0
3.146768,0,0.957,0,0,0.899,0.779,0
3.156806,0,0.957,0,0,0.899,0.779,0
3.166216,0,0.957,0,0,0.899,0.779,0
3.175766,0,0.957,0,0,0.899,0.779,0
3.184124,0,0.957,0,0,0.899,0.779,0
3.192184,0,0.957,0,0,0.899,0.779,0
3.201194,0,0.957,0,0,0.899,0.779,0
3.210067,0,0.957,0,0,0.899,0.779,0
3.223581,0,0.957,0,0,0.899,0.779,0
3.233304,0,0.957,0,0,0.899,0.779,0
3.241355,0,0.957,0,0,0.899,0.779,0
3.250366,0,0.957,0,0,0.899,0.779,0
3.262001,0,0.957,0,0,0.884,0.779,0
3.27239,0,0.957,0,0,0.884,0.779,0
3.282449,0,0.957,0,0,0.884,0.779,0
3.292976,0,0.957,0,0,0.884,0.779,0
3.301166,0,0.957,0,0,0.884,0.779,0
3.308966,0,0.957,0,0,0.884,0.779,0
3.320975,0,0.957,0,0,0.884,0.779,0
3.332538,0,0.957,0,0,0.884,0.779,0
3.340862,0,0.957,0,0,0.884,0.779,0
3.34977,0,0.957,0,0,0.884,0.779,0
3.36201,0,0.957,0,0,0.902,0.779,0
3.371504,0,0.957,0,0,0.902,0.779,0
3.384796,0,0.957,0,0,0.902,0.779,0
3.393046,0,0.957,0,0,0.902,0.779,0
3.403196,0,0.957,0,0,0.902,0.779,0
3.411952,0,0.957,0,0,0.902,0.779,0
3.422802,0,0.957,0,0,0.902,0.779,0
3.430942,0,0.957,0,0,0.902,0.779,0
3.439865,0,0.957,0,0,0.944,0.779,0
3.447918,0,0.957,0,0,0.944,0.779,0
3.457481,0,0.957,0,0,0.944,0.779,0
3.466029,0,0.957,0,0,0.944,0.779,0
3.474921,0,0.957,0,0,0.944,0.779,0
3.484167,0,0.958,0,0,0.944,0.779,0
3.493016,0,0.958,0,0,0.944,0.779,0
3.502622,0,0.958,0,0,0.944,0.779,0
3.511603,0,0.958,0,0,0.944,0.779,0
3.520782,0,0.958,0,0,0.944,0.779,0
3.533974,0,0.958,0,0,0.944,0.779,0
3.542446,0,0.958,0,0,0.944,0.779,0
3.550515,0,0.958,0,0,0.958,0.779,0
3.559908,0,0.958,0,0,0.958,0.778,0
3.568975,0,0.958,0,0,0.958,0.778,0
3.578823,0,0.958,0,0,0.958,0.778,0
3.588419,0,0.96,0,0,0.958,0.778,0
3.598186,0,0.96,0,0,0.958,0.778,0
3.606263,0,0.96,0,0,0.958,0.778,0
3.615281,0,0.96,0,0,0.958,0.778,0
3.624869,0,0.96,0,0,0.958,0.778,0
3.636209,0,0.96,0,0,0.958,0.778,0
3.644801,0,0.96,0,0,0.958,0.778,0
3.653519,0,0.96,0,0,0.958,0.778,0
3.661726,0,0.96,0,0,0.958,0.778,0
3.669977,0,0.96,0,0,0.958,0.776,0
3.68595,0,0.96,0,0,0.958,0.776,0
3.695209,0,0.962,0,0,0.958,0.776,0
3.704189,0,0.962,0,0,0.958,0.776,0
3.715021,0,0.962,0,0,0.958,0.776,0
3.724078,0,0.962,0,0,0.958,0.776,0
3.732202,0,0.962,0,0,0.958,0.776,0
3.741596,0,0.962,0,0,0.958,0.776,0
3.750455,0,0.962,0,0,0.958,0.776,0
3.760646,0,0.962,0,0,0.958,0.776,0
3.770401,0,0.962,0,0,0.958,0.774,0
3.779665,0,0.962,0,0,0.958,0.774,0
3.78787,0,0.962,0,0,0.958,0.774,0
3.796792,0,0.962,0,0,0.958,0.774,0
3.805432,0,0.962,0,0,0.958,0.774,0
3.814033,0,0.962,0,0,0.958,0.774,0
3.829276,0,0.962,0,0,0.958,0.774,0
3.8389,0,0.962,0,0,0.958,0.774,0
3.848526,0,0.962,0,0,0.958,0.774,0
3.857178,0,0.962,0,0,0.958,0.774,0
3.865683,0,0.962,0,0,0.958,0.774,0
3.874809,0,0.962,0,0,0.958,0.772,0
3.885803,0,0.962,0,0,0.958,0.772,0
3.896428,0,0.962,0,0,0.958,0.772,0
3.905889,0,0.962,0,0,0.958,0.772,0
3.914776,0,0.962,0,0,0.958,0.772,0
3.925371,0,0.962,0,0,0.958,0.772,0
3.934505,0,0.962,0,0,0.958,0.772,0
3.943245,0,0.962,0,0,0.958,0.772,0
3.951131,0,0.962,0,0,0.958,0.772,0
3.961874,0,0.962,0,0,0.958,0.772,0
3.975103,0,0.962,0,0,0.958,0.772,0
3.98566,0,0.962,0,0,0.958,0.771,0
3.99628,0,0.962,0,0,0.958,0.771,0
4.004994,0,0.962,0,0,0.958,0.771,0
4.013305,0,0.962,0,0,0.958,0.771,0
4.024158,0,0.962,0,0,0.958,0.771,0
4.033032,0,0.962,0,0,0.958,0.771,0
4.041516,0,0.962,0,0,0.958,0.771,0
4.051265,0,0.962,0,0,0.958,0.771,0
4.059906,0,0.962,0,0,0.955,0.771,0
4.068064,0,0.962,0,0,0.955,0.771,0
4.081089,0,0.962,0,0,0.955,0.771,0
4.090539,0,0.962,0,0,0.955,0.771,0
4.103415,0,0.962,0,0,0.955,0.771,0
4.119002,0,0.962,0,0,0.955,0.771,0
4.127666,0,0.962,0,0,0.955,0.771,0
4.137477,0,0.962,0,0,0.955,0.771,0
4.147799,0,0.962,0,0,0.955,0.771,0
4.158914,0,0.962,0,0,0.955,0.771,0
4.168443,0,0.962,0,0,0.955,0.771,0
4.179004,0,0.962,0,0,0.955,0.771,0
4.186991,0,0.962,0,0,0.955,0.771,0
4.196502,0,0.962,0,0,0.955,0.771,0
4.206807,0,0.962,0,0,0.955,0.771,0
4.216284,0,0.962,0,0,0.955,0.771,0
4.224938,0,0.962,0,0,0.955,0.771,0
4.235462,0,0.962,0,0,0.955,0.771,0
4.245629,0,0.962,0,0,0.955,0.771,0
4.259241,0,0.962,0,0,0.955,0.771,0
4.268209,0,0.962,0,0,0.955,0.771,0
4.277714,0,0.962,0,0,0.957,0.771,0
4.288151,0,0.962,0,0,0.957,0.771,0
4.297837,0,0.962,0,0,0.952,0.771,0
4.307887,0,0.962,0,0,0.949,0.771,0
4.320128,0,0.962,0,0,0.949,0.771,0
4.329275,0,0.962,0,0,0.949,0.771,0
4.339309,0,0.962,0,0,0.949,0.771,0
4.349485,0,0.962,0,0,0.949,0.771,0
4.3582,0,0.962,0,0,0.949,0.771,0
4.368662,0,0.962,0,0,0.949,0.771,0
4.378302,0,0.962,0,0,0.949,0.771,0
4.387457,0,0.962,0,0,0.969,0.771,0
4.402483,0,0.962,0,0,0.969,0.771,0
4.414118,0,0.962,0,0,0.969,0.771,0
4.42421,0,0.962,0,0,0.969,0.771,0
4.432987,0,0.962,0,0,0.969,0.771,0
4.442369,0,0.962,0,0,0.969,0.771,0
4.452735,0,0.962,0,0,0.969,0.771,0
4.463966,0,0.962,0,0,0.969,0.771,0
4.4728,0,0.962,0,0,0.969,0.771,0
4.481001,0,0.962,0,0,0.969,0.771,0
4.490438,0,0.962,0,0,0.969,0.771,0
4.498469,0,0.962,0,0,0.969,0.771,0
4.507047,0,0.962,0,0,0.969,0.772,0
4.51716,0,0.962,0,0,0.969,0.772,0
4.526275,0,0.962,0,0,0.969,0.772,0
4.534587,0,0.962,0,0,0.969,0.772,0
4.548955,0,0.962,0,0,0.969,0.772,0
4.557669,0,0.962,0,0,0.969,0.772,0
4.565446,0,0.962,0,0,0.969,0.772,0
4.575261,0,0.962,0,0,0.969,0.772,0
4.585371,0,0.962,0,0,0.969,0.772,0
4.593421,0,0.962,0,0,0.969,0.772,0
4.606556,0,0.962,0,0,0.969,0.772,0
4.616628,0,0.962,0,0,0.969,0.772,0
4.62556,0,0.962,0,0,0.969,0.772,0
4.634582,0,0.962,0,0,0.969,0.772,0
4.643456,0,0.962,0,0,0.969,0.772,0
4.652348,0,0.962,0,0,0.969,0.772,0
4.661255,0,0.962,0,0,0.969,0.772,0
4.66994,0,0.962,0,0,0.969,0.772,0
4.679387,0,0.962,0,0,0.969,0.772,0
4.693471,0,0.962,0,0,0.969,0.772,0
4.704239,0,0.962,0,0,0.969,0.772,0
4.714673,0,0.962,0,0,0.969,0.773,0
4.723894,0,0.962,0,0,0.969,0.773,0
4.733088,0,0.962,0,0,0.969,0.773,0
4.743137,0,0.961,0,0,0.969,0.773,0
4.751318,0,0.961,0,0,0.969,0.773,0
4.760749,0,0.961,0,0,0.969,0.773,0
4.770899,0,0.961,0,0,0.969,0.773,0
4.779507,0,0.961,0,0,0.969,0.773,0
4.787523,0,0.961,0,0,0.969,0.773,0
4.797151,0,0.961,0,0,0.969,0.773,0
4.80578,0,0.961,0,0,0.969,0.773,0
4.814437,0,0.961,0,0,0.969,0.773,0
4.823021,0,0.961,0,0,0.969,0.774,0
4.83801,0,0.961,0,0,0.969,0.774,0
4.846684,0,0.961,0,0,0.969,0.774,0
4.85733,0,0.961,0,0,0.969,0.774,0
4.86738,0,0.961,0,0,0.969,0.774,0
4.876356,0,0.961,0,0,0.969,0.774,0
4.884239,0,0.961,0,0,0.969,0.774,0
4.893075,0,0.961,0,0,0.955,0.774,0
4.904543,0,0.961,0,0,0.955,0.774,0
4.91362,0,0.961,0,0,0.955,0.774,0
4.922162,0,0.961,0,0,0.955,0.774,0
4.931436,0,0.961,0,0,0.955,0.775,0
4.94329,0,0.96,0,0,0.955,0.775,0
4.955919,0,0.96,0,0,0.955,0.775,0
4.96436,0,0.96,0,0,0.955,0.775,0
4.974759,0,0.96,0,0,0.955,0.775,0
4.989131,0,0.96,0,0,0.955,0.775,0
4.997718,0,0.96,0,0,0.935,0.775,0
5.007914,0,0.96,0,0,0.935,0.775,0
5.01647,0,0.96,0,0,0.935,0.775,0
5.025694,0,0.96,0,0,0.935,0.775,0
5.033891,0,0.96,0,0,0.935,0.775,0
5.043501,0,0.96,0,0,0.935,0.775,0
5.053002,0,0.959,0,0,0.935,0.775,0
5.063171,0,0.959,0,0,0.935,0.775,0
5.073291,0,0.959,0,0,0.935,0.775,0
5.082005,0,0.959,0,0,0.935,0.775,0
5.090876,0,0.959,0,0,0.935,0.775,0
5.099316,0,0.959,0,0,0.883,0.775,0
5.107296,0,0.959,0,0,0.883,0.775,0
5.117724,0,0.959,0,0,0.883,0.775,0
5.132811,0,0.959,0,0,0.883,0.775,0
5.142279,0,0.959,0,0,0.883,0.775,0
5.151522,0,0.959,0,0,0.883,0.775,0
5.161007,0,0.959,0,0,0.883,0.775,0
5.169578,0,0.959,0,0,0.883,0.775,0
5.178472,0,0.959,0,0,0.883,0.775,0
5.188472,0,0.959,0,0,0.883,0.775,0
5.196335,0,0.959,0,0,0.883,0.775,0
5.20511,0,0.959,0,0,0.889,0.775,0
5.214553,0,0.959,0,0,0.889,0.775,0
5.22689,0,0.959,0,0,0.889,0.775,0
5.235891,0,0.959,0,0,0.889,0.775,0
5.244327,0,0.959,0,0,0.889,0.775,0
5.253314,0,0.959,0,0,0.889,0.775,0
5.264307,0,0.958,0,0,0.889,0.775,0
5.273185,0,0.958,0,0,0.889,0.775,0
5.286155,0,0.958,0,0,0.889,0.775,0
5.294906,0,0.958,0,0,0.889,0.775,0
5.303828,0,0.958,0,0,0.889,0.775,0
5.312444,0,0.958,0,0,0.903,0.775,0
5.321145,0,0.958,0,0,0.903,0.775,0
5.329339,0,0.958,0,0,0.903,0.775,0
