time,closing_door,left_step,opening_door,right_step,saluting,sitting_down,standing_up
0.0161892,0,0.56,0,0,0.752,0,0
0.0271222,0,0.56,0,0,0.752,0,0
0.0339963,0,0.56,0,0,0.752,0,0
0.0417505,0,0.56,0,0,0.752,0,0
0.0516913,0,0.56,0,0,0.969,0,0
0.0591034,0,0.56,0,0,0.969,0,0
0.065882,0,0.56,0,0,0.969,0,0
0.0743029,0,0.56,0,0,0.969,0,0
0.0848942,0,0.56,0,0,0.969,0,0
0.09911729,0,0.56,0,0,0.969,0,0
0.1082508,0,0.552,0,0,0.969,0,0
0.1163428,0,0.552,0,0,0.969,0,0
0.1256536,0,0.552,0,0,0.969,0,0
0.1330356,0,0.552,0,0,0.969,0,0
0.1464552,0,0.552,0,0,0.969,0,0
0.161182,0,0.552,0,0,0.969,0,0
0.1696565,0,0.552,0,0,0.969,0,0
0.1765881,0,0.552,0,0,0.969,0,0
0.1839937,0,0.552,0,0,0.969,0,0
0.1913188,0,0.552,0,0,0.969,0,0
0.1985251,0,0.552,0,0,0.969,0,0
0.212604,0,0.552,0,0,0.969,0,0
0.2198116,0,0.561,0,0,0.969,0,0
0.2278354,0,0.561,0,0,0.969,0,0
0.235366,0,0.561,0,0,0.969,0,0
0.2423527,0,0.561,0,0,0.969,0,0
0.2510244,0,0.561,0,0,0.969,0,0
0.2578355,0,0.561,0,0,0.969,0,0
0.2646293,0,0.561,0,0,0.969,0,0
0.2718265,0,0.561,0,0,0.969,0,0
0.2796565,0,0.561,0,0,0.969,0,0
0.2878718,0,0.561,0,0,0.969,0,0
0.2972822,0,0.561,0,0,0.969,0,0
0.3060805,0,0.561,0,0,0.969,0,0
0.313911,0,0.561,0,0,0.969,0,0
0.3215754,0,0.563,0,0,0.969,0,0
0.3294542,0,0.563,0,0,0.969,0,0
0.3371131,0,0.563,0,0,0.969,0,0
0.3449717,0,0.563,0,0,0.969,0,0
0.3528323,0,0.563,0,0,0.969,0,0
0.3618107,0,0.563,0,0,0.969,0,0
0.3708731,0,0.563,0,0,0.969,0,0
0.3801288,0,0.563,0,0,0.969,0,0
0.3881947,0,0.563,0,0,0.969,0,0
0.3964543,0,0.563,0,0,0.969,0,0
0.4062614,0,0.563,0,0,0.969,0,0
0.4144485,0,0.563,0,0,0.969,0,0
0.4234904,0,0.563,0,0,0.969,0,0
0.4379891,0,0.563,0,0,0.969,0,0
0.4470375,0,0.563,0,0,0.969,0,0
0.455171,0,0.563,0,0,0.969,0,0
