time,closing_door,left_step,opening_door,right_step,saluting,sitting_down,standing_up
1.348208,0,0.994,0,0,0.944,0,0
1.355731,0,0.994,0,0,0.944,0,0
1.364644,0,0.994,0,0,0.944,0,0
1.372154,0,0.994,0,0,0.944,0,0
1.379894,0,0.994,0,0,0.944,0,0
1.387402,0,0.994,0,0,0.944,0,0
1.396141,0,0.994,0,0,0.944,0,0
1.404244,0,0.994,0,0,0.944,0,0
1.412999,0,0.994,0,0,0.944,0,0
1.420948,0,0.994,0,0,0.944,0,0
1.428396,0,0.994,0,0,0.944,0,0
1.439624,0,0.994,0,0,0.944,0,0
1.446857,0,0.994,0,0,0.944,0,0
1.454437,0,0.994,0,0,0.944,0,0
1.461878,0,0.994,0,0,0.944,0,0
1.473842,0,0.994,0,0,0.944,0,0
1.482239,0,0.994,0,0,0.944,0,0
1.49097,0,0.994,0,0,0.944,0,0
1.502549,0,0.994,0,0,0.944,0,0
1.511144,0,0.994,0,0,0.944,0,0
1.519629,0,0.994,0,0,0.944,0,0
1.528643,0,0.994,0,0,0.944,0,0
1.536648,0,0.994,0,0,0.944,0,0
1.544803,0,0.994,0,0,0.944,0,0
1.552437,0,0.994,0,0,0.944,0,0
1.560457,0,0.994,0,0,0.944,0,0
1.567551,0,0.994,0,0,0.944,0,0
1.575449,0,0.994,0,0,0.944,0,0
1.583151,0,0.994,0,0,0.944,0,0
1.590557,0,0.994,0,0,0.944,0,0
1.598521,0,0.975,0,0,0.947,0,0
1.607175,0,0.964,0,0,0.947,0,0
1.615536,0,0.976,0,0,0.947,0,0
1.623381,0,0.971,0,0,0.947,0,0
1.632928,0,0.977,0,0,0.947,0,0
1.64131,0,0.978,0,0,0.947,0,0
1.656143,0,0.984,0,0,0.947,0,0
1.665272,0,0.984,0,0,0.947,0,0
1.673401,0,0.989,0,0,0.947,0,0
1.68067,0,0.989,0,0,0.947,0,0
1.690538,0,0.983,0,0,0.947,0,0
1.701002,0,0.989,0,0,0.952,0,0
1.710098,0,0.986,0,0,0.952,0,0
1.719274,0,0.992,0,0,0.952,0,0
1.728655,0,0.994,0,0,0.952,0,0
1.738826,0,0.99,0,0,0.952,0,0
1.746946,0,0.991,0,0,0.952,0,0
1.754521,0,0.985,0,0,0.952,0,0
1.764968,0,0.989,0,0,0.952,0,0
1.774672,0,0.982,0,0,0.952,0,0
1.782511,0,0.987,0,0,0.952,0,0
1.790591,0,0.977,0,0,0.952,0,0
1.800301,0,0.983,0,0,0.954,0,0
1.810587,0,0.973,0,0,0.954,0,0
1.818953,0,0.97,0,0,0.954,0,0
1.832141,0,0.98,0,0,0.954,0,0
1.84082,0,0.969,0,0,0.954,0,0
1.849945,0,0.98,0,0,0.954,0,0
1.858372,0,0.969,0,0,0.954,0,0
1.866639,0,0.979,0,0,0.954,0,0
1.876902,0,0.978,0,0,0.954,0,0
1.885036,0,0.988,0,0,0.954,0,0
1.892947,0,0.986,0,0,0.954,0,0
1.901083,0,0.933,0,0,0.954,0,0
1.909417,0,0.927,0,0,0.954,0,0
1.918837,0,0.944,0,0,0.954,0,0
1.929657,0,0.932,0,0,0.954,0,0
1.938928,0,0.905,0,0,0.954,0,0
1.951113,0,0.905,0,0,0.954,0,0
1.962649,0,0.906,0,0,0.954,0,0
1.970898,0,0.898,0,0,0.954,0,0
1.981436,0,0.908,0,0,0.954,0,0
1.993392,0,0.909,0,0,0.954,0,0
2.01053,0,0.963,0,0.868,0.954,0,0
2.022596,0,0.963,0,0.875,0.954,0,0
2.034115,0,0.963,0,0.859,0.954,0,0
2.045095,0,0.963,0,0.851,0.954,0,0
2.056429,0,0.963,0,0.857,0.954,0,0
2.06626,0,0.963,0,0.843,0.954,0,0
2.078074,0,0.963,0,0.826,0.954,0,0
2.087742,0,0.963,0,0.826,0.954,0,0
2.096933,0,0.963,0,0.81,0.954,0,0
2.106265,0,0.963,0,0.813,0.954,0,0
2.115745,0,0.963,0,0.878,0.954,0,0
2.124036,0,0.963,0,0.882,0.954,0,0
2.133023,0,0.963,0,0.872,0.954,0,0
2.142469,0,0.963,0,0.877,0.954,0,0
2.155556,0,0.963,0,0.866,0.954,0,0
2.166493,0,0.963,0,0.852,0.954,0,0
2.181883,0,0.963,0,0.837,0.954,0,0
2.194331,0,0.963,0,0.838,0.954,0,0
2.204369,0,0.963,0,0.824,0.954,0,0
2.214136,0,0.963,0,0.809,0.954,0,0
2.223111,0,0.963,0,0.893,0.954,0,0
2.232888,0,0.963,0,0.893,0.954,0,0
2.243864,0,0.963,0,0.892,0.954,0,0
2.253954,0,0.963,0,0.894,0.954,0,0
2.263821,0,0.963,0,0.894,0.954,0,0
2.274248,0,0.963,0,0.895,0.954,0,0
2.284883,0,0.963,0,0.895,0.954,0,0
2.296859,0,0.963,0,0.892,0.954,0,0
2.306406,0,0.963,0,0.891,0.954,0,0
2.315887,0,0.963,0,0.891,0.949,0,0
2.326321,0,0.963,0,0.971,0.949,0,0
2.337402,0,0.963,0,0.969,0.949,0,0
2.352324,0,0.963,0,0.954,0.949,0,0
2.361942,0,0.963,0,0.969,0.949,0,0
2.371464,0,0.963,0,0.97,0.949,0,0
2.382479,0,0.963,0,0.97,0.949,0,0
2.393137,0,0.963,0,0.972,0.949,0,0
2.40283,0,0.963,0,0.966,0.949,0,0
2.411985,0,0.963,0,0.97,0.949,0,0
2.422028,0,0.963,0,0.97,0.937,0,0
2.4307,0,0.963,0,0.97,0.937,0,0
2.44096,0,0.963,0,0.972,0.937,0,0
2.452205,0,0.963,0,0.972,0.937,0,0
2.461805,0,0.963,0,0.975,0.937,0,0
2.471824,0,0.963,0,0.985,0.937,0,0
2.483058,0,0.963,0,0.981,0.937,0,0
2.494229,0,0.963,0,0.983,0.937,0,0
2.504356,0,0.963,0,0.994,0.937,0,0
2.514188,0,0.821,0,0.991,0.937,0,0
2.530258,0,0.821,0,0.994,0.916,0,0
2.54293,0,0.821,0,0.991,0.916,0,0
2.553476,0,0.821,0,0.993,0.915,0,0
2.562713,0,0.821,0,0.981,0.914,0,0
2.572285,0,0.821,0,0.987,0.912,0,0
2.581433,0,0.821,0,0.991,0.912,0,0
2.590901,0,0.821,0,0.98,0.91,0,0
2.601657,0,0.821,0,0.98,0.91,0,0
2.612147,0,0.821,0,0.96,0,0,0
2.619832,0,0.821,0,0.96,0,0,0
2.62749,0,0.821,0,0.944,0,0,0
2.636311,0,0.821,0,0.944,0,0,0
2.644091,0,0.821,0,0.939,0,0,0
2.653823,0,0.821,0,0.939,0,0,0
2.661546,0,0.821,0,0.939,0,0,0
2.669516,0,0.877,0,0.939,0,0,0
2.677537,0,0.877,0,0.944,0,0,0
2.685009,0,0.877,0,0.944,0,0,0
2.692904,0,0.877,0,0.951,0,0,0
2.706335,0,0.877,0,0.977,0,0,0
2.715485,0,0.877,0,0.959,0,0,0
2.726119,0,0.877,0,0.969,0,0,0
2.734312,0,0.877,0,0.969,0,0,0
2.742098,0,0.877,0,0.987,0,0,0
2.751865,0,0.877,0,0.978,0,0,0
2.761639,0,0.877,0,0.92,0,0,0
2.768861,0,0.877,0,0.92,0,0,0
2.777047,0,0.933,0,0.937,0,0,0
2.785229,0,0.933,0,0.937,0,0,0
2.793739,0,0.933,0,0.935,0,0,0
2.804491,0,0.933,0,0.962,0,0,0
2.812861,0,0.933,0,0.979,0,0,0
2.820822,0,0.933,0,0.96,0,0,0
2.829279,0,0.933,0,0.961,0,0,0
2.837176,0,0.933,0,0.957,0,0,0
2.844242,0,0.933,0,0.957,0,0,0
2.853645,0,0.933,0,0.962,0,0,0
2.86101,0,0.933,0,0.96,0,0,0
2.868425,0,0.933,0,0,0,0,0
2.875682,0,0.933,0,0,0,0,0
2.88861,0,0.963,0,0,0,0,0
2.8993,0,0.963,0,0,0,0,0
2.908585,0,0.963,0,0,0,0,0
2.916978,0,0.963,0,0,0,0,0
2.924357,0,0.963,0,0,0,0,0
2.932342,0,0.963,0,0,0,0,0
2.941361,0,0.963,0,0,0,0,0
2.949617,0,0.963,0,0,0,0,0
2.958652,0,0.963,0,0,0,0,0
2.965991,0,0.963,0,0,0,0,0
2.973339,0,0.963,0,0,0,0,0
2.982627,0,0.963,0,0,0,0,0
2.991328,0,0.963,0,0,0,0,0
2.999279,0,0.963,0,0,0,0,0
3.007423,0,0.963,0,0,0,0,0
3.015719,0,0.963,0,0,0,0,0
3.023942,0,0.963,0,0,0,0,0
3.031136,0,0.963,0,0,0,0,0
3.038322,0,0.963,0,0,0,0,0
3.046318,0,0.963,0,0,0,0,0
3.05425,0,0.963,0,0,0,0,0
3.06167,0,0.963,0,0,0,0,0
3.069037,0,0.963,0,0,0,0,0
3.077073,0,0.963,0,0,0,0,0
3.09043,0,0.963,0,0,0,0,0
3.09796,0,0.963,0,0,0,0,0
3.10489,0,0.963,0,0,0,0,0
3.113467,0,0.963,0,0,0,0,0
3.121012,0,0.963,0,0,0,0,0
3.128432,0,0.963,0,0,0,0,0
3.138588,0,0.963,0,0,0,0,0
3.14779,0,0.963,0,0,0,0,0
3.155721,0,0.963,0,0,0,0,0
3.16403,0,0.963,0,0,0,0,0
3.171811,0,0.963,0,0,0,0,0
3.179862,0,0.963,0,0,0,0,0
3.187557,0,0.963,0,0,0,0,0
3.195108,0,0.963,0,0,0,0,0
3.203291,0,0.963,0,0,0,0,0
3.211302,0,0.963,0,0,0,0,0
3.220406,0,0.963,0,0,0,0,0
3.228368,0,0.963,0,0,0,0,0
3.236995,0,0.963,0,0,0,0,0
3.246318,0,0.963,0,0,0,0,0
3.254284,0,0.963,0,0,0,0,0
3.263356,0,0.963,0,0,0,0,0
3.272603,0,0.963,0,0,0,0,0
3.280051,0,0.963,0,0,0,0,0
3.293254,0,0.963,0,0,0,0,0
3.300921,0,0.963,0,0,0,0,0
3.308584,0,0.963,0,0,0,0,0
3.31671,0,0.963,0,0,0,0,0
3.324821,0,0.963,0,0,0,0,0
3.332935,0,0.963,0,0,0,0,0
3.341017,0,0.963,0,0,0,0,0
3.349341,0,0.963,0,0,0,0,0
3.358463,0,0.963,0,0,0,0,0
3.371545,0,0.963,0,0,0,0,0
3.380271,0,0.963,0,0,0,0,0
3.389694,0,0.959,0,0,0,0,0
3.398298,0,0.959,0,0,0,0,0
3.406459,0,0.959,0,0,0,0,0
3.415509,0,0.959,0,0,0,0,0
3.42425,0,0.972,0,0,0,0,0
3.432045,0,0.972,0,0,0,0,0
3.445529,0,0.972,0,0,0,0,0
3.453381,0,0.972,0,0,0,0,0
3.46185,0,0.972,0,0,0,0,0
3.472423,0,0.972,0,0,0,0,0
3.481593,0,0.972,0,0,0,0,0
3.490737,0,0.972,0,0,0,0,0
3.500224,0,0.972,0,0,0,0,0
3.51433,0,0.972,0,0,0,0,0
3.524088,0,0.972,0,0,0,0,0
3.532334,0,0.972,0,0,0,0,0
3.539541,0,0.972,0,0,0,0,0
3.54749,0,0.972,0,0,0,0,0
3.554859,0,0.972,0,0,0,0,0
3.563086,0,0.972,0,0,0,0,0
3.570322,0,0.972,0,0,0,0,0
3.579517,0,0.972,0,0,0,0,0
3.587318,0,0.972,0,0,0,0,0
3.5955,0,0.972,0,0,0,0,0
3.605517,0,0.972,0,0,0,0,0
3.613446,0,0.972,0,0,0,0,0
3.621232,0,0.972,0,0,0,0,0
3.629086,0,0.972,0,0,0,0,0
3.638246,0,0.972,0,0,0,0,0
3.646243,0,0.972,0,0,0,0,0
3.655408,0,0.972,0,0,0,0,0
3.663234,0,0.972,0,0,0,0,0
3.674097,0,0.972,0,0,0,0,0
3.682141,0,0.972,0,0,0,0,0
3.690468,0,0.972,0,0,0,0,0
3.699328,0,0.972,0,0,0,0,0
3.712119,0,0.972,0,0,0,0,0
3.722876,0,0.972,0,0,0,0,0
3.731581,0,0.972,0,0,0,0,0
3.742123,0,0.972,0,0,0,0,0
3.749615,0,0.98,0,0,0,0,0
3.757697,0,0.972,0,0,0,0,0
3.76576,0,0.979,0,0,0,0,0
3.774693,0,0.972,0,0,0,0,0
3.782614,0,0.972,0,0,0,0,0
3.789914,0,0.972,0,0,0,0,0
3.798558,0,0.972,0,0,0,0,0
3.807283,0,0.972,0,0,0,0,0
3.815822,0,0.972,0,0,0,0,0
3.825325,0,0.972,0,0,0,0,0
3.833006,0,0.972,0,0,0,0,0
3.842471,0,0.972,0,0,0,0,0
3.849856,0,0.972,0,0,0,0,0
3.858934,0,0.972,0,0,0,0,0
3.867354,0,0.972,0,0,0,0,0
3.874851,0,0.972,0,0,0,0,0
3.888382,0,0.972,0,0,0,0,0
3.896312,0,0.972,0,0,0,0,0
3.903872,0,0.972,0,0,0,0,0
3.911609,0,0.972,0,0,0,0,0
3.919791,0,0.972,0,0,0,0,0
3.930457,0,0.933,0,0,0,0,0
3.940281,0,0.933,0,0,0,0,0
3.949238,0,0.933,0,0,0,0,0
3.958647,0,0.933,0,0,0,0,0
3.96713,0,0.933,0,0,0,0,0
3.974864,0,0.933,0,0,0,0,0
3.984162,0,0.933,0,0,0,0,0
3.99399,0,0.933,0,0,0,0,0
4.001891,0,0.933,0,0,0,0,0
4.010111,0,0.933,0,0,0,0,0
4.017619,0,0.933,0,0,0,0,0
4.071078,0,0.933,0,0.836,0,0,0
4.0804,0,0.933,0,0.836,0,0,0
4.093574,0,0.933,0,0.82,0,0,0
4.101459,0,0.933,0,0.82,0,0,0
4.109839,0,0.933,0,0.801,0,0,0
4.117568,0,0.933,0,0.801,0,0,0
4.124679,0,0.933,0,0.865,0,0,0
4.133884,0,0.933,0,0.865,0,0,0
4.143555,0,0.933,0,0.852,0,0,0
4.152021,0,0.933,0,0.852,0,0,0
4.161101,0,0.933,0,0.842,0,0,0
4.171631,0,0.933,0,0.85,0,0,0
4.178992,0,0.933,0,0.836,0,0,0
4.188773,0,0.933,0,0.852,0,0,0
4.196937,0,0.933,0,0.838,0,0,0
4.20611,0,0.933,0,0.849,0,0,0
4.21416,0,0.933,0,0.835,0,0,0
4.22258,0,0.933,0,0.843,0,0,0
4.232458,0,0.933,0,0.912,0,0,0
4.240489,0,0.933,0,0.917,0,0,0
4.249487,0,0.933,0,0.901,0,0,0
4.258569,0,0.933,0,0.909,0,0,0
4.273295,0,0.933,0,0.916,0,0,0
4.2814,0,0.933,0,0.902,0,0,0
4.289085,0,0.933,0,0.92,0,0,0
4.298111,0,0.933,0,0.907,0,0,0
4.305917,0,0.933,0,0.926,0,0,0
4.314051,0,0.933,0,0.911,0,0,0
4.321699,0,0.933,0,0.925,0,0,0
4.328928,0,0.933,0,0.912,0,0,0
4.337198,0,0.933,0,0.947,0,0,0
4.344447,0,0.933,0,0.947,0,0,0
4.352373,0,0.933,0,0.945,0,0,0
4.361854,0,0.933,0,0.947,0,0,0
4.369879,0,0.933,0,0.943,0,0,0
4.379764,0,0.933,0,0.943,0,0,0
4.388562,0,0.933,0,0.938,0,0,0
4.397849,0,0.933,0,0.938,0,0,0
4.410656,0,0.933,0,0.934,0,0,0
4.419266,0,0.933,0,0.934,0,0,0
4.428038,0,0.933,0,0.931,0,0,0
4.436304,0,0.933,0,0.932,0,0,0
4.450047,0,0.933,0,0.932,0,0,0
4.46013,0,0.929,0,0.938,0,0,0
4.468036,0,0.929,0,0.94,0,0,0
4.475648,0,0.929,0,0.938,0,0,0
4.483548,0,0.929,0,0.938,0,0,0
4.491887,0,0.929,0,0.936,0,0,0
4.499702,0,0.929,0,0.934,0,0,0
4.507265,0,0.929,0,0.953,0,0,0
4.515199,0,0.929,0,0.953,0,0,0
4.523271,0,0.929,0,0.958,0,0,0
4.53183,0,0.929,0,0.958,0,0,0
4.539111,0,0.929,0,0.977,0,0,0
4.546127,0,0.929,0,0.977,0,0,0
4.554093,0,0.929,0,0.97,0,0,0
4.564002,0,0.929,0,0.977,0,0,0
4.57134,0,0.929,0,0.946,0,0,0
4.579626,0,0.876,0,0.959,0,0,0
4.58881,0,0.876,0,0.947,0,0,0
4.596104,0,0.876,0,0.966,0,0,0
4.605851,0,0.876,0,0.952,0,0,0
4.620563,0,0.876,0,0.976,0,0,0
4.628321,0,0.876,0,0.989,0,0,0
4.63546,0,0.876,0,0.989,0,0,0
4.643128,0,0.876,0,0.996,0,0,0
4.6517,0,0.876,0,0.996,0,0,0
4.659429,0,0.876,0,0.983,0,0,0
4.666596,0,0.876,0,0.983,0,0,0
4.674093,0,0.876,0,0.986,0,0,0
4.682762,0,0.876,0,0.973,0,0,0
4.691437,0,0.876,0,0.965,0,0,0
4.701221,0,0.906,0,0.965,0,0,0
4.712764,0,0.906,0,0.961,0,0,0
4.72033,0,0.906,0,0.961,0,0,0
4.728634,0,0.906,0,0.964,0,0,0
4.737002,0,0.906,0,0.964,0,0,0
4.744236,0,0.906,0,0.972,0,0,0
4.752269,0,0.906,0,0.972,0,0,0
4.761123,0,0.906,0,0.962,0,0,0
4.769885,0,0.906,0,0.956,0,0,0
4.779958,0,0.906,0,0,0,0,0
4.787004,0,0.906,0,0,0,0,0
4.795885,0,0.906,0,0,0,0,0
4.809532,0,0.906,0,0,0,0,0
4.816368,0,0.906,0,0,0,0,0
4.824039,0,0.906,0,0,0,0,0
4.831808,0,0.906,0,0,0,0,0
4.839889,0,0.906,0,0,0,0,0
4.848145,0,0.906,0,0,0,0,0
4.855415,0,0.968,0,0,0,0,0
4.865438,0,0.968,0,0,0,0,0
4.873377,0,0.968,0,0,0,0,0
4.88218,0,0.968,0,0,0,0,0
4.890685,0,0.968,0,0,0,0,0
4.899798,0,0.968,0,0,0,0,0
4.907913,0,0.968,0,0,0,0,0
4.917757,0,0.968,0,0,0,0,0
4.926821,0,0.968,0,0,0,0,0
4.934609,0,0.968,0,0,0,0,0
4.943567,0,0.968,0,0,0,0,0
4.951858,0,0.968,0,0,0,0,0
4.960805,0,0.968,0,0,0,0,0
4.969116,0,0.968,0,0,0,0,0
4.97795,0,0.968,0,0,0,0,0
4.986475,0,0.968,0,0,0,0,0
4.994789,0,0.968,0,0,0,0,0
5.0031,0,0.968,0,0,0,0,0
5.011679,0,0.968,0,0,0,0,0
5.021123,0,0.968,0,0,0,0,0
5.032578,0,0.968,0,0,0,0,0
5.040895,0,0.968,0,0,0,0,0
5.048856,0,0.968,0,0,0,0,0
5.057265,0,0.968,0,0,0,0,0
5.064161,0,0.968,0,0,0,0,0
5.072212,0,0.968,0,0,0,0,0
5.081163,0,0.968,0,0,0,0,0
5.089488,0,0.968,0,0,0,0,0
5.097654,0,0.968,0,0,0,0,0
5.105181,0,0.968,0,0,0,0,0
5.114885,0,0.978,0,0,0,0,0
5.123423,0,0.978,0,0,0,0,0
5.131327,0,0.978,0,0,0,0,0
5.140575,0,0.978,0,0,0,0,0
5.149869,0,0.978,0,0,0,0,0
5.157804,0,0.978,0,0,0,0,0
5.166584,0,0.978,0,0,0,0,0
5.174144,0,0.978,0,0,0,0,0
5.184575,0,0.978,0,0,0,0,0
5.192206,0,0.978,0,0,0,0,0
5.201073,0,0.978,0,0,0,0,0
5.20998,0,0.978,0,0,0,0,0
5.219803,0,0.978,0,0,0,0,0
5.228027,0,0.978,0,0,0,0,0
5.235487,0,0.978,0,0,0,0,0
5.245544,0,0.978,0,0,0,0,0
5.25331,0,0.978,0,0,0,0,0
5.262309,0,0.978,0,0,0,0,0
5.273806,0,0.978,0,0,0,0,0
5.281384,0,0.978,0,0,0,0,0
5.288891,0,0.978,0,0,0,0,0
5.297416,0,0.978,0,0,0,0,0
5.309352,0,0.978,0,0,0,0,0
5.317675,0,0.978,0,0,0,0,0
5.327488,0,0.978,0,0,0,0,0
5.336635,0,0.978,0,0,0,0,0
5.344645,0,0.978,0,0,0,0,0
5.352982,0,0.978,0,0,0,0,0
5.361321,0,0.978,0,0,0,0,0
5.370278,0,0.978,0,0,0,0,0
5.379499,0,0.978,0,0,0,0,0
5.388266,0,0.978,0,0,0,0,0
5.39652,0,0.978,0,0,0,0,0
5.405669,0,0.978,0,0,0,0,0
5.414519,0,0.978,0,0,0,0,0
5.42332,0,0.978,0,0,0,0,0
5.431694,0,0.978,0,0,0,0,0
5.440223,0,0.978,0,0,0,0,0
5.448916,0,0.978,0,0,0,0,0
5.45721,0,0.978,0,0,0,0,0
5.465969,0,0.978,0,0,0,0,0
5.473993,0,0.978,0,0,0,0,0
5.484354,0,0.978,0,0,0,0,0
5.492662,0,0.978,0,0,0,0,0
5.506423,0,0.978,0,0,0,0,0
5.515125,0,0.978,0,0,0,0,0
5.522308,0,0.978,0,0,0,0,0
5.529465,0,0.978,0,0,0,0,0
5.537178,0,0.978,0,0,0,0,0
5.545343,0,0.978,0,0,0,0,0
5.552911,0,0.978,0,0,0,0,0
5.56242,0,0.978,0,0,0,0,0
5.570322,0,0.978,0,0,0,0,0
5.579367,0,0.978,0,0,0,0,0
5.589352,0,0.978,0,0,0,0,0
5.597706,0,0.978,0,0,0,0,0
