time,closing_door,left_step,opening_door,right_step,saluting,sitting_down,standing_up
0.0541435,0,0.865,0,0,0.926,0,0
0.0713853,0,0.865,0,0,0.926,0,0
0.0804448,0,0.865,0,0,0.926,0,0
0.0878153,0,0.865,0,0,0.926,0,0
0.0963289,0,0.865,0,0,0.926,0,0
0.1043913,0,0.865,0,0,0.926,0,0
0.1124537,0,0.865,0,0,0.926,0,0
0.1204217,0,0.865,0,0,0.926,0,0
0.1285664,0,0.865,0,0,0.926,0,0
0.1365767,0,0.865,0,0,0.926,0,0
0.1440944,0,0.865,0,0,0.926,0,0
0.1522943,0,0.865,0,0,0.926,0,0
0.1608174,0,0.865,0,0,0.926,0,0
0.1693543,0,0.882,0,0,0.926,0,0
0.1786959,0,0.919,0,0,0.926,0,0
0.1903909,0,0.926,0,0,0.926,0,0
0.1995913,0,0.926,0,0,0.926,0,0
0.2080762,0,0.929,0,0,0.926,0,0
0.2201685,0,0.929,0,0,0.926,0,0
0.2280957,0,0.93,0,0,0.926,0,0
0.2371786,0,0.93,0,0,0.926,0,0
0.25064,0,0.931,0,0,0.926,0,0
0.2587588,0,0.932,0,0,0.926,0,0
0.2665884,0,0.932,0,0,0.926,0,0
0.2748715,0,0.928,0,0,0.926,0,0
0.2830965,0,0.928,0,0,0.926,0,0
0.2917077,0,0.919,0,0,0.926,0,0
0.2998422,0,0.919,0,0,0.926,0,0
0.3083386,0,0.909,0,0,0.926,0,0
0.3175137,0,0.909,0,0,0.926,0,0
0.3265815,0,0.903,0,0,0.926,0,0
0.3340738,0,0.903,0,0,0.926,0,0
0.3432444,0,0.896,0,0,0.926,0,0
0.3513308,0,0.896,0,0,0.926,0,0
0.3596328,0,0.886,0,0,0.926,0,0
0.3678007,0,0.886,0,0,0.926,0,0
0.3770373,0,0.879,0,0,0.926,0,0
0.3846135,0,0.879,0,0,0.926,0,0
0.392832,0,0.879,0,0,0.926,0,0
0.4074276,0,0.879,0,0,0.926,0,0
0.4163694,0,0.879,0,0,0.926,0,0
0.4247452,0,0.879,0,0,0.926,0,0
0.4333245,0,0.879,0,0,0.926,0,0
0.4436963,0,0.879,0,0,0.926,0,0
0.4518217,0,0.879,0,0,0.926,0,0
0.4600917,0,0.879,0,0,0.926,0,0
0.4687958,0,0.879,0,0,0.926,0,0
0.4786778,0,0.879,0,0,0.926,0,0
0.4880629,0,0.879,0,0,0.926,0,0
0.4951974,0,0.879,0,0,0.926,0,0
0.5030978,0,0.879,0,0,0.926,0,0
0.5106724,0,0.879,0,0,0.93,0,0
0.5197087,0,0.879,0,0,0.93,0,0
0.5275159,0,0.879,0,0,0.93,0,0
0.5353362,0,0.879,0,0,0.93,0,0
0.5425309,0,0.879,0,0,0.93,0,0
0.5502723,0,0.879,0,0,0.93,0,0
0.5584127,0,0.879,0,0,0.93,0,0
0.5664122,0,0.879,0,0,0.93,0,0
0.5779942,0,0.879,0,0,0.93,0,0
0.586693,0,0.879,0,0,0.93,0,0
0.5951166,0,0.879,0,0,0.93,0,0
0.604131,0,0.879,0,0,0.93,0,0
0.6124682,0,0.879,0,0,0.93,0,0
0.6197636,0,0.879,0,0,0.93,0,0
0.6277816,0,0.879,0,0,0.93,0,0
0.6352317,0,0.879,0,0,0.93,0,0
0.6462026,0,0.879,0,0,0.93,0,0
0.6555711,0,0.879,0,0,0.93,0,0
0.663084,0,0.879,0,0,0.93,0,0
0.6738932,0,0.879,0,0,0.93,0,0
0.6835963,0,0.879,0,0,0.93,0,0
0.6924686,0,0.862,0,0,0.93,0,0
0.7019503,0,0.862,0,0,0.93,0,0
0.7119147,0,0.864,0,0,0.93,0,0
0.7269853,0,0.864,0,0,0.93,0,0
0.73707,0,0.864,0,0,0.93,0,0
0.7483234,0,0.864,0,0,0.93,0,0
0.7580138,0,0.864,0,0,0.93,0,0
0.7670292,0,0.864,0,0,0.93,0,0
